departure,arrival
06:58,07:05
07:23,07:30
07:48,07:55
08:08,08:15
08:28,08:35
08:48,08:55
09:08,09:15
09:28,09:35
09:48,09:55
10:08,10:15
10:28,10:35
10:48,10:55
11:08,11:15
11:23,11:30
11:38,11:45
11:53,12:00
12:08,12:15
12:23,12:30
12:38,12:45
12:53,13:00
13:08,13:15
13:23,13:30
13:38,13:45
13:53,14:00
14:08,14:15
14:23,14:30
14:38,14:45
14:53,15:00
15:08,15:15
15:23,15:30
15:38,15:45
15:53,16:00
16:08,16:15
16:23,16:30
16:38,16:45
16:53,17:00
17:08,17:15
17:23,17:30
17:38,17:45
17:53,18:00
18:08,18:15
18:23,18:30
18:38,18:45
18:53,19:00
19:08,19:15
19:23,19:30
19:38,19:45
19:53,20:00
20:08,20:15
20:23,20:30
20:38,20:45
20:58,21:05
21:18,21:25
21:38,21:45
21:58,22:05
22:23,22:30
22:48,22:55
23:13,23:20
23:38,23:45
