departure,arrival
06:46,07:10
07:11,07:35
07:36,08:00
07:56,08:20
08:16,08:40
08:36,09:00
08:56,09:20
09:16,09:40
09:36,10:00
09:56,10:20
10:16,10:40
10:36,11:00
10:56,11:20
11:11,11:35
11:26,11:50
11:41,12:05
11:56,12:20
12:11,12:35
12:26,12:50
12:41,13:05
12:56,13:20
13:11,13:35
13:26,13:50
13:41,14:05
13:56,14:20
14:11,14:35
14:26,14:50
14:41,15:05
14:56,15:20
15:11,15:35
15:26,15:50
15:41,16:05
15:56,16:20
16:11,16:35
16:26,16:50
16:41,17:05
16:56,17:20
17:11,17:35
17:26,17:50
17:41,18:05
17:56,18:20
18:11,18:35
18:26,18:50
18:41,19:05
18:56,19:20
19:11,19:35
19:26,19:50
19:41,20:05
19:56,20:20
20:11,20:35
20:26,20:50
20:46,21:10
21:06,21:30
21:26,21:50
21:46,22:10
22:11,22:35
22:36,23:00
23:01,23:25
23:26,23:50
