departure,arrival
14:05,14:21
14:11,14:27
14:28,14:44
14:34,14:50
14:51,15:07
14:57,15:13
15:14,15:30
15:20,15:36
15:37,15:53
15:43,15:59
16:00,16:16
16:06,16:22
16:23,16:39
16:29,16:45
16:46,17:02
16:52,17:08
17:09,17:25
17:15,17:31
17:32,17:48
17:38,17:54
17:55,18:11
18:01,18:17
18:18,18:34
18:24,18:40
18:41,18:57
18:47,19:03
19:04,19:20
19:10,19:26
19:27,19:43
19:33,19:49
15:37,15:53
15:43,15:59
15:49,16:05
15:55,16:11
16:00,16:16
16:06,16:22
16:12,16:28
16:18,16:34
16:23,16:39
16:29,16:45
16:35,16:51
16:41,16:57
16:46,17:02
16:52,17:08
16:58,17:14
17:04,17:20
17:09,17:25
17:15,17:31
17:21,17:37
17:27,17:43
17:32,17:48
17:38,17:54
17:44,18:00
06:12,06:28
06:18,06:34
06:24,06:40
06:30,06:46
06:42,06:58
06:48,07:04
06:54,07:10
07:00,07:16
07:12,07:28
07:18,07:34
07:24,07:40
07:30,07:46
07:42,07:58
07:48,08:04
07:54,08:10
08:00,08:16
08:12,08:28
08:18,08:34
08:24,08:40
08:30,08:46
08:42,08:58
08:48,09:04
08:54,09:10
09:00,09:16
09:12,09:28
09:18,09:34
09:24,09:40
09:30,09:46
09:42,09:58
09:48,10:04
09:54,10:10
10:00,10:16
10:12,10:28
10:18,10:34
10:24,10:40
10:30,10:46
10:42,10:58
10:48,11:04
10:54,11:10
11:00,11:16
11:12,11:28
11:18,11:34
19:50,20:06
19:56,20:12
20:13,20:29
20:19,20:35
20:36,20:52
20:42,20:58
20:59,21:15
21:05,21:21
21:27,21:43
21:33,21:49
22:02,22:18
22:08,22:24
22:37,22:53
22:43,22:59
23:12,23:28
23:18,23:34
23:47,00:03
23:53,00:09
17:50,18:06
17:55,18:11
18:01,18:17
18:07,18:23
18:13,18:29
18:18,18:34
18:24,18:40
18:30,18:46
18:36,18:52
18:41,18:57
18:47,19:03
18:53,19:09
18:59,19:15
19:04,19:20
19:10,19:26
19:16,19:32
19:22,19:38
19:27,19:43
19:33,19:49
19:39,19:55
19:45,20:01
19:50,20:06
19:56,20:12
20:02,20:18
20:08,20:24
20:13,20:29
20:19,20:35
20:25,20:41
20:31,20:47
20:36,20:52
20:42,20:58
20:48,21:04
20:54,21:10
20:59,21:15
21:05,21:21
21:11,21:27
21:17,21:33
11:24,11:40
11:30,11:46
11:42,11:58
11:48,12:04
11:54,12:10
12:00,12:16
12:12,12:28
12:18,12:34
12:24,12:40
12:30,12:46
12:42,12:58
12:48,13:04
12:54,13:10
13:00,13:16
13:12,13:28
13:18,13:34
13:24,13:40
13:30,13:46
