departure,arrival
06:44,07:07
07:09,07:32
07:34,07:57
07:54,08:17
08:14,08:37
08:34,08:57
08:54,09:17
09:14,09:37
09:34,09:57
09:54,10:17
10:14,10:37
10:34,10:57
10:54,11:17
11:09,11:32
11:24,11:47
11:39,12:02
11:54,12:17
12:09,12:32
12:24,12:47
12:39,13:02
12:54,13:17
13:09,13:32
13:24,13:47
13:39,14:02
13:54,14:17
14:09,14:32
14:24,14:47
14:39,15:02
14:54,15:17
15:09,15:32
15:24,15:47
15:39,16:02
15:54,16:17
16:09,16:32
16:24,16:47
16:39,17:02
16:54,17:17
17:09,17:32
17:24,17:47
17:39,18:02
17:54,18:17
18:09,18:32
18:24,18:47
18:39,19:02
18:54,19:17
19:09,19:32
19:24,19:47
19:39,20:02
19:54,20:17
20:09,20:32
20:24,20:47
20:44,21:07
21:04,21:27
21:24,21:47
21:44,22:07
22:09,22:32
22:34,22:57
22:59,23:22
23:24,23:47
