departure,arrival
06:06,06:24
06:36,06:54
07:06,07:24
07:36,07:54
08:06,08:24
08:36,08:54
09:06,09:24
09:36,09:54
10:06,10:24
10:36,10:54
11:06,11:24
11:36,11:54
12:06,12:24
12:36,12:54
13:06,13:24
13:36,13:54
13:59,14:17
14:22,14:40
14:45,15:03
15:08,15:26
15:31,15:49
15:54,16:12
16:17,16:35
16:40,16:58
17:03,17:21
17:26,17:44
17:49,18:07
18:12,18:30
18:35,18:53
18:58,19:16
19:21,19:39
19:44,20:02
20:07,20:25
20:30,20:48
20:53,21:11
21:21,21:39
21:56,22:14
22:31,22:49
23:06,23:24
23:41,23:59
06:06,06:24
06:36,06:54
07:06,07:24
07:36,07:54
08:06,08:24
08:36,08:54
09:06,09:24
09:36,09:54
10:06,10:24
10:36,10:54
11:06,11:24
11:36,11:54
12:06,12:24
12:36,12:54
13:06,13:24
13:36,13:54
13:59,14:17
14:22,14:40
14:45,15:03
15:08,15:26
15:31,15:49
15:54,16:12
16:17,16:35
16:40,16:58
17:03,17:21
17:26,17:44
17:49,18:07
18:12,18:30
18:35,18:53
18:58,19:16
19:21,19:39
19:44,20:02
20:07,20:25
20:30,20:48
20:53,21:11
21:21,21:39
21:56,22:14
22:31,22:49
23:06,23:24
23:41,23:59
06:06,06:24
06:36,06:54
07:06,07:24
07:36,07:54
08:06,08:24
08:36,08:54
09:06,09:24
09:36,09:54
10:06,10:24
10:36,10:54
11:06,11:24
11:36,11:54
12:06,12:24
12:36,12:54
13:06,13:24
13:36,13:54
13:59,14:17
14:22,14:40
14:45,15:03
15:08,15:26
15:31,15:49
15:54,16:12
16:17,16:35
16:40,16:58
17:03,17:21
17:26,17:44
17:49,18:07
18:12,18:30
18:35,18:53
18:58,19:16
19:21,19:39
19:44,20:02
20:07,20:25
20:30,20:48
20:53,21:11
21:21,21:39
21:56,22:14
22:31,22:49
23:06,23:24
23:41,23:59
