departure,arrival
11:05,11:28
11:35,11:58
12:05,12:28
12:35,12:58
13:05,13:28
13:35,13:58
13:58,14:21
14:21,14:44
14:44,15:07
15:07,15:30
15:30,15:53
15:53,16:16
16:16,16:39
16:39,17:02
17:02,17:25
17:25,17:48
17:48,18:11
18:11,18:34
18:34,18:57
18:57,19:20
19:20,19:43
19:43,20:06
20:06,20:29
20:29,20:52
20:52,21:15
21:20,21:43
21:55,22:18
22:30,22:53
23:05,23:28
23:40,00:03
06:05,06:28
06:35,06:58
07:05,07:28
07:35,07:58
08:05,08:28
08:35,08:58
09:05,09:28
09:35,09:58
10:05,10:28
10:35,10:58
11:05,11:28
11:35,11:58
12:05,12:28
12:35,12:58
13:05,13:28
13:35,13:58
13:58,14:21
14:21,14:44
14:44,15:07
15:07,15:30
15:30,15:53
15:53,16:16
16:16,16:39
16:39,17:02
17:02,17:25
17:25,17:48
17:48,18:11
18:11,18:34
18:34,18:57
18:57,19:20
19:20,19:43
19:43,20:06
20:06,20:29
20:29,20:52
20:52,21:15
21:20,21:43
21:55,22:18
22:30,22:53
23:05,23:28
23:40,00:03
06:05,06:28
06:35,06:58
07:05,07:28
07:35,07:58
08:05,08:28
08:35,08:58
09:05,09:28
09:35,09:58
10:05,10:28
10:35,10:58
11:05,11:28
11:35,11:58
12:05,12:28
12:35,12:58
13:05,13:28
13:35,13:58
13:58,14:21
14:21,14:44
14:44,15:07
15:07,15:30
15:30,15:53
15:53,16:16
16:16,16:39
16:39,17:02
17:02,17:25
17:25,17:48
17:48,18:11
18:11,18:34
18:34,18:57
18:57,19:20
19:20,19:43
19:43,20:06
20:06,20:29
20:29,20:52
20:52,21:15
21:20,21:43
21:55,22:18
22:30,22:53
23:05,23:28
23:40,00:03
06:05,06:28
06:35,06:58
07:05,07:28
07:35,07:58
08:05,08:28
08:35,08:58
09:05,09:28
09:35,09:58
10:05,10:28
10:35,10:58
