departure,arrival
20:09,20:34
20:32,20:57
21:00,21:25
21:35,22:00
22:10,22:35
22:45,23:10
23:20,23:45
05:45,06:16
06:15,06:46
06:45,07:16
07:15,07:46
07:45,08:16
08:15,08:46
08:45,09:16
09:15,09:46
09:45,10:16
10:15,10:46
10:45,11:16
11:15,11:46
11:45,12:16
12:15,12:46
12:45,13:16
13:15,13:46
13:38,14:09
14:01,14:32
14:24,14:55
14:47,15:18
15:10,15:41
15:33,16:04
15:56,16:27
16:19,16:50
16:42,17:13
17:05,17:36
17:28,17:59
17:51,18:22
18:14,18:45
18:37,19:08
19:00,19:31
19:23,19:54
19:46,20:17
20:09,20:40
20:32,21:03
21:00,21:31
21:35,22:06
22:10,22:41
22:45,23:16
23:20,23:51
05:45,06:10
06:15,06:40
06:45,07:10
07:15,07:40
07:45,08:10
08:15,08:40
08:45,09:10
09:15,09:40
09:45,10:10
10:15,10:40
10:45,11:10
11:15,11:40
11:45,12:10
12:15,12:40
12:45,13:10
13:15,13:40
13:38,14:03
14:01,14:26
14:24,14:49
14:47,15:12
15:10,15:35
15:33,15:58
15:56,16:21
16:19,16:44
16:42,17:07
17:05,17:30
17:28,17:53
17:51,18:16
18:14,18:39
18:37,19:02
19:00,19:25
19:23,19:48
19:46,20:11
