departure,arrival
06:35,06:52
07:00,07:17
07:25,07:42
07:45,08:02
08:05,08:22
08:25,08:42
08:45,09:02
09:05,09:22
09:25,09:42
09:45,10:02
10:05,10:22
10:25,10:42
10:45,11:02
11:00,11:17
11:15,11:32
11:30,11:47
11:45,12:02
12:00,12:17
12:15,12:32
12:30,12:47
12:45,13:02
13:00,13:17
13:15,13:32
13:30,13:47
13:45,14:02
14:00,14:17
14:15,14:32
14:30,14:47
14:45,15:02
15:00,15:17
15:15,15:32
15:30,15:47
15:45,16:02
16:00,16:17
16:15,16:32
16:30,16:47
16:45,17:02
17:00,17:17
17:15,17:32
17:30,17:47
17:45,18:02
18:00,18:17
18:15,18:32
18:30,18:47
18:45,19:02
19:00,19:17
19:15,19:32
19:30,19:47
19:45,20:02
20:00,20:17
20:15,20:32
20:35,20:52
20:55,21:12
21:15,21:32
21:35,21:52
22:00,22:17
22:25,22:42
22:50,23:07
23:15,23:32
