departure,arrival
06:05,06:22
06:35,06:52
07:05,07:22
07:35,07:52
08:05,08:22
08:35,08:52
09:05,09:22
09:35,09:52
10:05,10:22
10:35,10:52
11:05,11:22
11:35,11:52
12:05,12:22
12:35,12:52
13:05,13:22
13:35,13:52
13:58,14:15
14:21,14:38
14:44,15:01
15:07,15:24
15:30,15:47
15:53,16:10
16:16,16:33
16:39,16:56
17:02,17:19
17:25,17:42
17:48,18:05
18:11,18:28
18:34,18:51
18:57,19:14
19:20,19:37
19:43,20:00
20:06,20:23
20:29,20:46
20:52,21:09
21:20,21:37
21:55,22:12
22:30,22:47
23:05,23:22
23:40,23:57
06:05,06:22
06:35,06:52
07:05,07:22
07:35,07:52
08:05,08:22
08:35,08:52
09:05,09:22
09:35,09:52
10:05,10:22
10:35,10:52
11:05,11:22
11:35,11:52
12:05,12:22
12:35,12:52
13:05,13:22
13:35,13:52
13:58,14:15
14:21,14:38
14:44,15:01
15:07,15:24
15:30,15:47
15:53,16:10
16:16,16:33
16:39,16:56
17:02,17:19
17:25,17:42
17:48,18:05
18:11,18:28
18:34,18:51
18:57,19:14
19:20,19:37
19:43,20:00
20:06,20:23
20:29,20:46
20:52,21:09
21:20,21:37
21:55,22:12
22:30,22:47
23:05,23:22
23:40,23:57
06:05,06:22
06:35,06:52
07:05,07:22
07:35,07:52
08:05,08:22
08:35,08:52
09:05,09:22
09:35,09:52
10:05,10:22
10:35,10:52
11:05,11:22
11:35,11:52
12:05,12:22
12:35,12:52
13:05,13:22
13:35,13:52
13:58,14:15
14:21,14:38
14:44,15:01
15:07,15:24
15:30,15:47
15:53,16:10
16:16,16:33
16:39,16:56
17:02,17:19
17:25,17:42
17:48,18:05
18:11,18:28
18:34,18:51
18:57,19:14
19:20,19:37
19:43,20:00
20:06,20:23
20:29,20:46
20:52,21:09
21:20,21:37
21:55,22:12
22:30,22:47
23:05,23:22
23:40,23:57
