departure,arrival
11:10,11:14
11:16,11:20
11:40,11:44
11:46,11:50
12:10,12:14
12:16,12:20
12:40,12:44
12:46,12:50
13:10,13:14
13:16,13:20
13:40,13:44
13:46,13:50
14:03,14:07
14:09,14:13
14:26,14:30
14:32,14:36
14:49,14:53
14:55,14:59
15:12,15:16
15:18,15:22
15:35,15:39
15:41,15:45
15:58,16:02
16:04,16:08
12:16,12:20
12:22,12:26
12:40,12:44
12:46,12:50
12:52,12:56
13:10,13:14
13:16,13:20
13:22,13:26
13:40,13:44
13:46,13:50
13:52,13:56
14:03,14:07
14:09,14:13
14:15,14:19
14:26,14:30
14:32,14:36
14:38,14:42
14:49,14:53
14:55,14:59
15:01,15:05
15:12,15:16
15:18,15:22
15:24,15:28
15:35,15:39
15:41,15:45
15:47,15:51
15:58,16:02
17:53,17:57
17:59,18:03
18:05,18:09
18:11,18:15
18:16,18:20
18:22,18:26
18:28,18:32
18:34,18:38
18:39,18:43
18:45,18:49
18:51,18:55
18:57,19:01
19:02,19:06
19:08,19:12
19:14,19:18
19:20,19:24
19:25,19:29
19:31,19:35
19:37,19:41
19:43,19:47
19:48,19:52
19:54,19:58
16:04,16:08
16:10,16:14
16:21,16:25
16:27,16:31
16:33,16:37
16:44,16:48
16:50,16:54
16:56,17:00
17:07,17:11
17:13,17:17
17:19,17:23
17:30,17:34
17:36,17:40
17:42,17:46
17:53,17:57
17:59,18:03
18:05,18:09
18:16,18:20
18:22,18:26
18:28,18:32
18:39,18:43
18:45,18:49
18:51,18:55
19:02,19:06
19:08,19:12
19:14,19:18
20:00,20:04
20:06,20:10
20:11,20:15
20:17,20:21
20:23,20:27
20:29,20:33
20:34,20:38
20:40,20:44
20:46,20:50
20:52,20:56
20:57,21:01
21:03,21:07
21:09,21:13
21:15,21:19
21:25,21:29
21:31,21:35
21:37,21:41
21:43,21:47
22:00,22:04
22:06,22:10
22:12,22:16
22:18,22:22
22:35,22:39
22:41,22:45
16:21,16:25
16:27,16:31
16:44,16:48
16:50,16:54
17:07,17:11
17:13,17:17
17:30,17:34
17:36,17:40
17:53,17:57
17:59,18:03
18:16,18:20
18:22,18:26
18:39,18:43
18:45,18:49
19:02,19:06
19:08,19:12
19:25,19:29
19:31,19:35
19:48,19:52
19:54,19:58
20:11,20:15
20:17,20:21
20:34,20:38
20:40,20:44
20:57,21:01
21:03,21:07
21:25,21:29
21:31,21:35
