departure,arrival
15:30,15:50
15:45,16:05
16:00,16:20
16:15,16:35
16:30,16:50
16:45,17:05
17:00,17:20
17:15,17:35
17:30,17:50
17:45,18:05
18:00,18:20
18:15,18:35
18:30,18:50
18:45,19:05
19:00,19:20
19:15,19:35
19:30,19:50
19:45,20:05
20:00,20:20
20:15,20:35
20:30,20:50
20:50,21:10
21:10,21:30
21:30,21:50
21:50,22:10
22:15,22:35
22:40,23:00
23:05,23:25
23:30,23:50
06:50,07:10
07:15,07:35
07:40,08:00
08:00,08:20
08:20,08:40
08:40,09:00
09:00,09:20
09:20,09:40
09:40,10:00
10:00,10:20
10:20,10:40
10:40,11:00
11:00,11:20
11:15,11:35
11:30,11:50
11:45,12:05
12:00,12:20
12:15,12:35
12:30,12:50
12:45,13:05
13:00,13:20
13:15,13:35
13:30,13:50
13:45,14:05
14:00,14:20
14:15,14:35
14:30,14:50
14:45,15:05
15:00,15:20
15:15,15:35
