departure,arrival
06:06,06:28
06:36,06:58
07:06,07:28
07:36,07:58
08:06,08:28
08:36,08:58
09:06,09:28
09:36,09:58
10:06,10:28
10:36,10:58
11:06,11:28
11:36,11:58
12:06,12:28
12:36,12:58
13:06,13:28
13:36,13:58
13:59,14:21
14:22,14:44
14:45,15:07
15:08,15:30
15:31,15:53
15:54,16:16
16:17,16:39
16:40,17:02
17:03,17:25
17:26,17:48
17:49,18:11
18:12,18:34
18:35,18:57
18:58,19:20
19:21,19:43
19:44,20:06
20:07,20:29
20:30,20:52
20:53,21:15
21:21,21:43
21:56,22:18
22:31,22:53
23:06,23:28
23:41,00:03
06:06,06:28
06:36,06:58
07:06,07:28
07:36,07:58
08:06,08:28
08:36,08:58
09:06,09:28
09:36,09:58
10:06,10:28
10:36,10:58
11:06,11:28
11:36,11:58
12:06,12:28
12:36,12:58
13:06,13:28
13:36,13:58
13:59,14:21
14:22,14:44
14:45,15:07
15:08,15:30
15:31,15:53
15:54,16:16
16:17,16:39
16:40,17:02
17:03,17:25
17:26,17:48
17:49,18:11
18:12,18:34
18:35,18:57
18:58,19:20
19:21,19:43
19:44,20:06
20:07,20:29
20:30,20:52
20:53,21:15
21:21,21:43
21:56,22:18
22:31,22:53
23:06,23:28
23:41,00:03
06:06,06:28
06:36,06:58
07:06,07:28
07:36,07:58
08:06,08:28
08:36,08:58
09:06,09:28
09:36,09:58
10:06,10:28
10:36,10:58
11:06,11:28
11:36,11:58
12:06,12:28
12:36,12:58
13:06,13:28
13:36,13:58
13:59,14:21
14:22,14:44
14:45,15:07
15:08,15:30
15:31,15:53
15:54,16:16
16:17,16:39
16:40,17:02
17:03,17:25
17:26,17:48
17:49,18:11
18:12,18:34
18:35,18:57
18:58,19:20
19:21,19:43
19:44,20:06
20:07,20:29
20:30,20:52
20:53,21:15
21:21,21:43
21:56,22:18
22:31,22:53
23:06,23:28
23:41,00:03
