departure,arrival
06:44,07:10
07:09,07:35
07:34,08:00
07:54,08:20
08:14,08:40
08:34,09:00
08:54,09:20
09:14,09:40
09:34,10:00
09:54,10:20
10:14,10:40
10:34,11:00
10:54,11:20
11:09,11:35
11:24,11:50
11:39,12:05
11:54,12:20
12:09,12:35
12:24,12:50
12:39,13:05
12:54,13:20
13:09,13:35
13:24,13:50
13:39,14:05
13:54,14:20
14:09,14:35
14:24,14:50
14:39,15:05
14:54,15:20
15:09,15:35
15:24,15:50
15:39,16:05
15:54,16:20
16:09,16:35
16:24,16:50
16:39,17:05
16:54,17:20
17:09,17:35
17:24,17:50
17:39,18:05
17:54,18:20
18:09,18:35
18:24,18:50
18:39,19:05
18:54,19:20
19:09,19:35
19:24,19:50
19:39,20:05
19:54,20:20
20:09,20:35
20:24,20:50
20:44,21:10
21:04,21:30
21:24,21:50
21:44,22:10
22:09,22:35
22:34,23:00
22:59,23:25
23:24,23:50
