departure,arrival
15:04,15:07
15:27,15:30
15:50,15:53
16:13,16:16
16:36,16:39
16:59,17:02
17:22,17:25
17:45,17:48
18:08,18:11
18:31,18:34
18:54,18:57
19:17,19:20
19:40,19:43
20:03,20:06
20:26,20:29
20:49,20:52
21:17,21:20
21:52,21:55
22:27,22:30
23:02,23:05
23:37,23:40
06:02,06:05
06:32,06:35
07:02,07:05
07:32,07:35
08:02,08:05
08:32,08:35
09:02,09:05
09:32,09:35
10:02,10:05
10:32,10:35
11:02,11:05
11:32,11:35
12:02,12:05
12:32,12:35
13:02,13:05
13:32,13:35
13:55,13:58
14:18,14:21
14:41,14:44
15:04,15:07
15:27,15:30
15:50,15:53
16:13,16:16
16:36,16:39
16:59,17:02
17:22,17:25
17:45,17:48
18:08,18:11
18:31,18:34
18:54,18:57
19:17,19:20
19:40,19:43
20:03,20:06
20:26,20:29
20:49,20:52
21:17,21:20
21:52,21:55
22:27,22:30
23:02,23:05
23:37,23:40
06:02,06:05
06:32,06:35
07:02,07:05
07:32,07:35
08:02,08:05
08:32,08:35
09:02,09:05
09:32,09:35
10:02,10:05
06:02,06:05
06:32,06:35
07:02,07:05
07:32,07:35
08:02,08:05
08:32,08:35
09:02,09:05
09:32,09:35
10:02,10:05
10:32,10:35
11:02,11:05
11:32,11:35
12:02,12:05
12:32,12:35
13:02,13:05
13:32,13:35
13:55,13:58
14:18,14:21
14:41,14:44
10:32,10:35
11:02,11:05
11:32,11:35
12:02,12:05
12:32,12:35
13:02,13:05
13:32,13:35
13:55,13:58
14:18,14:21
14:41,14:44
15:04,15:07
15:27,15:30
15:50,15:53
16:13,16:16
16:36,16:39
16:59,17:02
17:22,17:25
17:45,17:48
18:08,18:11
18:31,18:34
18:54,18:57
19:17,19:20
19:40,19:43
20:03,20:06
20:26,20:29
20:49,20:52
21:17,21:20
21:52,21:55
22:27,22:30
23:02,23:05
23:37,23:40
