departure,arrival
06:46,07:00
07:11,07:25
07:36,07:50
07:56,08:10
08:16,08:30
08:36,08:50
08:56,09:10
09:16,09:30
09:36,09:50
09:56,10:10
10:16,10:30
10:36,10:50
10:56,11:10
11:11,11:25
11:26,11:40
11:41,11:55
11:56,12:10
12:11,12:25
12:26,12:40
12:41,12:55
12:56,13:10
13:11,13:25
13:26,13:40
13:41,13:55
13:56,14:10
14:11,14:25
14:26,14:40
14:41,14:55
14:56,15:10
15:11,15:25
15:26,15:40
15:41,15:55
15:56,16:10
16:11,16:25
16:26,16:40
16:41,16:55
16:56,17:10
17:11,17:25
17:26,17:40
17:41,17:55
17:56,18:10
18:11,18:25
18:26,18:40
18:41,18:55
18:56,19:10
19:11,19:25
19:26,19:40
19:41,19:55
19:56,20:10
20:11,20:25
20:26,20:40
20:46,21:00
21:06,21:20
21:26,21:40
21:46,22:00
22:11,22:25
22:36,22:50
23:01,23:15
23:26,23:40
