departure,arrival
06:02,06:18
06:32,06:48
07:02,07:18
07:32,07:48
08:02,08:18
08:32,08:48
09:02,09:18
09:32,09:48
10:02,10:18
10:32,10:48
11:02,11:18
11:32,11:48
12:02,12:18
12:32,12:48
13:02,13:18
13:32,13:48
13:55,14:11
14:18,14:34
14:41,14:57
15:04,15:20
15:27,15:43
15:50,16:06
16:13,16:29
16:36,16:52
16:59,17:15
15:50,16:06
16:13,16:29
16:36,16:52
16:59,17:15
17:22,17:38
17:45,18:01
18:08,18:24
18:31,18:47
18:54,19:10
19:17,19:33
19:40,19:56
20:03,20:19
20:26,20:42
20:49,21:05
21:17,21:33
21:52,22:08
22:27,22:43
23:02,23:18
23:37,23:53
17:22,17:38
17:45,18:01
18:08,18:24
18:31,18:47
18:54,19:10
19:17,19:33
19:40,19:56
20:03,20:19
20:26,20:42
20:49,21:05
21:17,21:33
21:52,22:08
22:27,22:43
23:02,23:18
23:37,23:53
06:02,06:18
06:32,06:48
07:02,07:18
07:32,07:48
08:02,08:18
08:32,08:48
09:02,09:18
09:32,09:48
10:02,10:18
10:32,10:48
11:02,11:18
11:32,11:48
12:02,12:18
12:32,12:48
13:02,13:18
13:32,13:48
13:55,14:11
14:18,14:34
14:41,14:57
15:04,15:20
15:27,15:43
15:50,16:06
16:13,16:29
16:36,16:52
16:59,17:15
17:22,17:38
17:45,18:01
18:08,18:24
18:31,18:47
18:54,19:10
19:17,19:33
19:40,19:56
20:03,20:19
20:26,20:42
20:49,21:05
21:17,21:33
21:52,22:08
22:27,22:43
23:02,23:18
23:37,23:53
06:02,06:18
06:32,06:48
07:02,07:18
07:32,07:48
08:02,08:18
08:32,08:48
09:02,09:18
09:32,09:48
10:02,10:18
10:32,10:48
11:02,11:18
11:32,11:48
12:02,12:18
12:32,12:48
13:02,13:18
13:32,13:48
13:55,14:11
14:18,14:34
14:41,14:57
15:04,15:20
15:27,15:43
