departure,arrival
06:01,06:35
06:31,07:05
07:01,07:35
07:31,08:05
08:01,08:35
08:31,09:05
09:01,09:35
09:31,10:05
10:01,10:35
10:31,11:05
11:01,11:35
11:31,12:05
12:01,12:35
12:31,13:05
13:01,13:35
13:31,14:05
13:54,14:28
14:17,14:51
14:40,15:14
15:03,15:37
15:26,16:00
15:49,16:23
16:12,16:46
16:35,17:09
16:58,17:32
17:21,17:55
17:44,18:18
18:07,18:41
18:30,19:04
18:53,19:27
19:16,19:50
19:39,20:13
20:02,20:36
20:25,20:59
20:48,21:22
21:16,21:50
21:51,22:25
22:26,23:00
23:01,23:35
23:36,00:10
06:01,06:35
06:31,07:05
07:01,07:35
07:31,08:05
08:01,08:35
08:31,09:05
09:01,09:35
09:31,10:05
10:01,10:35
10:31,11:05
11:01,11:35
11:31,12:05
12:01,12:35
12:31,13:05
13:01,13:35
13:31,14:05
13:54,14:28
14:17,14:51
14:40,15:14
15:03,15:37
15:26,16:00
15:49,16:23
06:01,06:35
06:31,07:05
07:01,07:35
07:31,08:05
08:01,08:35
08:31,09:05
09:01,09:35
09:31,10:05
10:01,10:35
10:31,11:05
11:01,11:35
11:31,12:05
12:01,12:35
12:31,13:05
13:01,13:35
13:31,14:05
13:54,14:28
16:12,16:46
16:35,17:09
16:58,17:32
17:21,17:55
17:44,18:18
18:07,18:41
18:30,19:04
18:53,19:27
19:16,19:50
19:39,20:13
20:02,20:36
20:25,20:59
20:48,21:22
21:16,21:50
21:51,22:25
22:26,23:00
23:01,23:35
23:36,00:10
14:17,14:51
14:40,15:14
15:03,15:37
15:26,16:00
15:49,16:23
16:12,16:46
16:35,17:09
16:58,17:32
17:21,17:55
17:44,18:18
18:07,18:41
18:30,19:04
18:53,19:27
19:16,19:50
19:39,20:13
20:02,20:36
20:25,20:59
20:48,21:22
21:16,21:50
21:51,22:25
22:26,23:00
23:01,23:35
23:36,00:10
