departure,arrival
19:45,20:12
19:49,20:16
19:50,20:17
19:54,20:21
19:56,20:23
20:00,20:27
20:02,20:29
20:06,20:33
20:08,20:35
20:12,20:39
20:13,20:40
20:17,20:44
20:19,20:46
20:23,20:50
20:25,20:52
20:29,20:56
20:31,20:58
20:35,21:02
20:36,21:03
20:40,21:07
20:42,21:09
20:46,21:13
20:48,21:15
06:12,06:39
06:16,06:43
06:18,06:45
06:22,06:49
06:24,06:51
06:28,06:55
06:30,06:57
06:34,07:01
06:36,07:03
06:42,07:09
06:46,07:13
06:48,07:15
06:52,07:19
06:54,07:21
06:58,07:25
07:00,07:27
21:09,21:36
21:11,21:38
21:15,21:42
21:17,21:44
21:21,21:48
21:23,21:50
21:27,21:54
21:31,21:58
21:33,22:00
21:37,22:04
21:39,22:06
21:43,22:10
21:45,22:12
21:49,22:16
21:51,22:18
22:02,22:29
22:06,22:33
22:08,22:35
22:12,22:39
22:14,22:41
22:18,22:45
22:20,22:47
22:24,22:51
22:26,22:53
22:37,23:04
22:41,23:08
22:43,23:10
22:47,23:14
22:49,23:16
22:53,23:20
22:55,23:22
22:59,23:26
23:01,23:28
23:12,23:39
23:16,23:43
17:59,18:26
18:01,18:28
18:05,18:32
18:07,18:34
18:11,18:38
18:13,18:40
18:17,18:44
18:18,18:45
18:19,18:46
18:22,18:49
18:24,18:51
18:28,18:55
18:30,18:57
18:34,19:01
18:36,19:03
18:40,19:07
18:41,19:08
18:42,19:09
18:45,19:12
18:47,19:14
18:51,19:18
18:53,19:20
18:57,19:24
18:59,19:26
19:03,19:30
19:04,19:31
19:05,19:32
19:08,19:35
23:18,23:45
23:22,23:49
23:24,23:51
23:28,23:55
23:30,23:57
23:34,00:01
23:36,00:03
23:47,00:14
23:51,00:18
23:53,00:20
23:57,00:24
23:59,00:26
00:03,00:30
00:05,00:32
00:09,00:36
00:11,00:38
19:10,19:37
19:14,19:41
19:16,19:43
19:20,19:47
19:22,19:49
19:26,19:53
19:27,19:54
19:28,19:55
19:31,19:58
19:33,20:00
19:37,20:04
19:39,20:06
19:43,20:10
19:45,20:12
19:49,20:16
19:50,20:17
19:51,20:18
