departure,arrival
06:42,06:50
06:48,06:56
07:12,07:20
07:18,07:26
07:42,07:50
07:48,07:56
08:12,08:20
08:18,08:26
08:42,08:50
08:48,08:56
09:12,09:20
09:18,09:26
09:42,09:50
09:48,09:56
10:12,10:20
10:18,10:26
10:42,10:50
10:48,10:56
11:12,11:20
11:18,11:26
11:42,11:50
11:48,11:56
12:12,12:20
12:18,12:26
12:42,12:50
12:48,12:56
13:12,13:20
13:18,13:26
13:42,13:50
20:13,20:21
20:19,20:27
20:25,20:33
20:31,20:39
20:36,20:44
20:42,20:50
20:48,20:56
20:54,21:02
20:59,21:07
21:05,21:13
21:11,21:19
21:27,21:35
21:33,21:41
21:39,21:47
22:02,22:10
22:08,22:16
22:14,22:22
22:37,22:45
22:43,22:51
22:49,22:57
23:12,23:20
23:18,23:26
23:24,23:32
18:47,18:55
18:53,19:01
18:59,19:07
19:04,19:12
19:10,19:18
19:16,19:24
19:22,19:30
19:27,19:35
19:33,19:41
19:39,19:47
19:45,19:53
19:50,19:58
19:56,20:04
20:02,20:10
20:08,20:16
20:13,20:21
20:19,20:27
20:25,20:33
20:31,20:39
20:36,20:44
20:42,20:50
20:48,20:56
20:54,21:02
20:59,21:07
21:05,21:13
21:11,21:19
21:17,21:25
21:27,21:35
21:33,21:41
21:39,21:47
21:45,21:53
22:02,22:10
22:08,22:16
22:14,22:22
22:20,22:28
22:37,22:45
22:43,22:51
22:49,22:57
22:55,23:03
13:48,13:56
14:05,14:13
14:11,14:19
14:28,14:36
14:34,14:42
14:51,14:59
14:57,15:05
15:14,15:22
15:20,15:28
15:37,15:45
15:43,15:51
16:00,16:08
16:06,16:14
16:23,16:31
16:29,16:37
16:46,16:54
16:52,17:00
17:09,17:17
17:15,17:23
17:32,17:40
17:38,17:46
17:55,18:03
18:01,18:09
18:18,18:26
18:24,18:32
18:41,18:49
18:47,18:55
19:04,19:12
19:10,19:18
19:27,19:35
19:33,19:41
19:50,19:58
19:56,20:04
20:13,20:21
20:19,20:27
20:36,20:44
23:47,23:55
23:53,00:01
23:59,00:07
20:42,20:50
20:59,21:07
21:05,21:13
21:27,21:35
21:33,21:41
22:02,22:10
22:08,22:16
22:37,22:45
22:43,22:51
23:12,23:20
23:18,23:26
23:47,23:55
23:53,00:01
23:12,23:20
23:18,23:26
23:24,23:32
23:47,23:55
23:53,00:01
23:59,00:07
06:12,06:20
06:12,06:20
06:18,06:26
06:24,06:32
06:30,06:38
06:42,06:50
06:48,06:56
06:54,07:02
07:00,07:08
07:12,07:20
07:18,07:26
07:24,07:32
07:30,07:38
07:42,07:50
07:48,07:56
07:54,08:02
08:00,08:08
08:12,08:20
08:18,08:26
08:24,08:32
08:30,08:38
08:42,08:50
08:48,08:56
08:54,09:02
09:00,09:08
09:12,09:20
09:18,09:26
09:24,09:32
09:30,09:38
09:42,09:50
09:48,09:56
09:54,10:02
10:00,10:08
10:12,10:20
10:18,10:26
06:18,06:26
06:24,06:32
06:30,06:38
06:42,06:50
06:48,06:56
06:54,07:02
07:00,07:08
07:12,07:20
07:18,07:26
07:24,07:32
07:30,07:38
07:42,07:50
07:48,07:56
07:54,08:02
08:00,08:08
08:12,08:20
08:18,08:26
08:24,08:32
08:30,08:38
08:42,08:50
08:48,08:56
08:54,09:02
09:00,09:08
09:12,09:20
09:18,09:26
09:24,09:32
09:30,09:38
09:42,09:50
09:48,09:56
09:54,10:02
10:00,10:08
10:12,10:20
10:18,10:26
10:24,10:32
10:30,10:38
10:42,10:50
10:48,10:56
10:54,11:02
11:00,11:08
11:12,11:20
11:18,11:26
11:24,11:32
11:30,11:38
11:42,11:50
11:48,11:56
11:54,12:02
12:00,12:08
10:24,10:32
10:30,10:38
10:42,10:50
10:48,10:56
10:54,11:02
11:00,11:08
11:12,11:20
11:18,11:26
11:24,11:32
11:30,11:38
11:42,11:50
11:48,11:56
11:54,12:02
12:00,12:08
12:12,12:20
12:18,12:26
12:24,12:32
12:30,12:38
12:42,12:50
12:48,12:56
12:54,13:02
13:00,13:08
13:12,13:20
13:18,13:26
13:24,13:32
13:30,13:38
13:42,13:50
13:48,13:56
13:54,14:02
14:00,14:08
14:05,14:13
14:11,14:19
14:17,14:25
14:23,14:31
14:28,14:36
14:34,14:42
14:40,14:48
14:46,14:54
14:51,14:59
14:57,15:05
15:03,15:11
15:09,15:17
15:14,15:22
15:20,15:28
15:26,15:34
15:32,15:40
15:37,15:45
15:43,15:51
15:49,15:57
12:12,12:20
12:18,12:26
12:24,12:32
12:30,12:38
12:42,12:50
12:48,12:56
12:54,13:02
13:00,13:08
13:12,13:20
13:18,13:26
13:24,13:32
13:30,13:38
13:42,13:50
13:48,13:56
13:54,14:02
14:00,14:08
14:05,14:13
14:11,14:19
14:17,14:25
14:23,14:31
14:28,14:36
14:34,14:42
14:40,14:48
14:46,14:54
14:51,14:59
14:57,15:05
15:03,15:11
15:09,15:17
15:14,15:22
15:20,15:28
15:26,15:34
15:32,15:40
15:37,15:45
15:43,15:51
15:49,15:57
15:55,16:03
16:00,16:08
16:06,16:14
16:12,16:20
16:18,16:26
16:23,16:31
16:29,16:37
16:35,16:43
16:41,16:49
16:46,16:54
16:52,17:00
16:58,17:06
17:04,17:12
17:09,17:17
17:15,17:23
17:21,17:29
17:27,17:35
17:32,17:40
17:38,17:46
17:44,17:52
17:50,17:58
17:55,18:03
18:01,18:09
18:07,18:15
18:13,18:21
18:18,18:26
18:24,18:32
18:30,18:38
18:36,18:44
18:41,18:49
18:07,18:15
18:13,18:21
18:18,18:26
18:24,18:32
18:30,18:38
18:36,18:44
18:41,18:49
18:47,18:55
18:53,19:01
18:59,19:07
19:04,19:12
19:10,19:18
19:16,19:24
19:22,19:30
19:27,19:35
19:33,19:41
19:39,19:47
19:45,19:53
19:50,19:58
19:56,20:04
20:02,20:10
20:08,20:16
06:12,06:20
06:18,06:26
15:55,16:03
16:00,16:08
16:06,16:14
16:12,16:20
16:18,16:26
16:23,16:31
16:29,16:37
16:35,16:43
16:41,16:49
16:46,16:54
16:52,17:00
16:58,17:06
17:04,17:12
17:09,17:17
17:15,17:23
17:21,17:29
17:27,17:35
17:32,17:40
17:38,17:46
17:44,17:52
17:50,17:58
17:55,18:03
18:01,18:09
