departure,arrival
06:10,06:12
06:16,06:18
06:22,06:24
06:28,06:30
06:34,06:36
06:40,06:42
06:46,06:48
06:52,06:54
06:58,07:00
07:04,07:06
07:10,07:12
06:10,06:16
06:16,06:22
06:40,06:46
06:46,06:52
07:10,07:16
07:16,07:22
07:40,07:46
06:10,06:16
06:16,06:22
06:22,06:28
07:16,07:18
07:22,07:24
07:28,07:30
07:34,07:36
07:40,07:42
07:46,07:48
07:52,07:54
07:58,08:00
08:04,08:06
08:10,08:12
08:16,08:18
08:22,08:24
08:28,08:30
08:34,08:36
08:40,08:42
08:46,08:48
08:52,08:54
08:58,09:00
09:04,09:06
09:10,09:12
09:16,09:18
06:10,06:12
06:16,06:18
06:22,06:24
06:28,06:30
06:34,06:36
06:40,06:42
06:46,06:48
06:52,06:54
06:58,07:00
07:04,07:06
07:10,07:12
07:16,07:18
07:22,07:24
07:28,07:30
07:34,07:36
07:40,07:42
07:46,07:48
07:52,07:54
07:46,07:52
08:10,08:16
08:16,08:22
08:40,08:46
08:46,08:52
09:10,09:16
09:16,09:22
09:40,09:46
09:46,09:52
10:10,10:16
10:16,10:22
10:40,10:46
10:46,10:52
11:10,11:16
11:16,11:22
11:40,11:46
11:46,11:52
12:10,12:16
12:16,12:22
12:40,12:46
12:46,12:52
13:10,13:16
13:16,13:22
13:40,13:46
13:46,13:52
14:03,14:09
14:09,14:15
14:26,14:32
06:10,06:16
06:16,06:22
06:22,06:28
06:40,06:46
06:46,06:52
06:52,06:58
07:10,07:16
07:16,07:22
07:22,07:28
07:40,07:46
07:46,07:52
07:52,07:58
09:22,09:24
09:28,09:30
09:34,09:36
09:40,09:42
09:46,09:48
09:52,09:54
09:58,10:00
10:04,10:06
10:10,10:12
10:16,10:18
10:22,10:24
10:28,10:30
10:34,10:36
10:40,10:42
10:46,10:48
10:52,10:54
10:58,11:00
11:04,11:06
11:10,11:12
11:16,11:18
11:22,11:24
11:28,11:30
06:28,06:34
06:40,06:46
06:46,06:52
06:52,06:58
06:58,07:04
07:10,07:16
07:16,07:22
07:22,07:28
07:28,07:34
07:40,07:46
07:46,07:52
07:52,07:58
07:58,08:04
08:10,08:16
08:16,08:22
08:22,08:28
08:28,08:34
08:40,08:46
08:46,08:52
08:52,08:58
08:58,09:04
09:10,09:16
09:16,09:22
09:22,09:28
09:28,09:34
09:40,09:46
14:32,14:38
14:49,14:55
14:55,15:01
15:12,15:18
15:18,15:24
15:35,15:41
15:41,15:47
15:58,16:04
16:04,16:10
16:21,16:27
16:27,16:33
16:44,16:50
16:50,16:56
17:07,17:13
