departure,arrival
05:48,06:45
06:18,07:15
06:48,07:45
07:18,08:15
07:48,08:45
08:18,09:15
08:48,09:45
09:18,10:15
09:48,10:45
10:18,11:15
10:48,11:45
11:18,12:15
11:48,12:45
12:18,13:15
12:48,13:45
13:18,14:15
13:41,14:38
14:04,15:01
14:27,15:24
14:50,15:47
15:13,16:10
15:36,16:33
15:59,16:56
16:22,17:19
16:45,17:42
17:08,18:05
17:31,18:28
17:54,18:51
18:17,19:14
18:40,19:37
19:03,20:00
19:26,20:23
19:49,20:46
20:12,21:09
20:35,21:32
21:03,22:00
21:38,22:35
22:13,23:10
22:48,23:45
23:23,00:20
05:48,06:45
06:18,07:15
06:48,07:45
07:18,08:15
07:48,08:45
08:18,09:15
08:48,09:45
09:18,10:15
09:48,10:45
10:18,11:15
10:48,11:45
11:18,12:15
11:48,12:45
12:18,13:15
12:48,13:45
13:18,14:15
13:41,14:38
14:04,15:01
14:27,15:24
14:50,15:47
15:13,16:10
15:36,16:33
15:59,16:56
16:22,17:19
16:45,17:42
17:08,18:05
17:31,18:28
17:54,18:51
18:17,19:14
18:40,19:37
19:03,20:00
19:26,20:23
19:49,20:46
20:12,21:09
20:35,21:32
21:03,22:00
21:38,22:35
22:13,23:10
22:48,23:45
23:23,00:20
