departure,arrival
06:54,06:58
07:19,07:23
07:44,07:48
08:04,08:08
08:24,08:28
08:44,08:48
09:04,09:08
09:24,09:28
09:44,09:48
10:04,10:08
10:24,10:28
10:44,10:48
11:04,11:08
11:19,11:23
11:34,11:38
11:49,11:53
12:04,12:08
12:19,12:23
12:34,12:38
12:49,12:53
13:04,13:08
13:19,13:23
13:34,13:38
13:49,13:53
14:04,14:08
14:19,14:23
14:34,14:38
14:49,14:53
15:04,15:08
15:19,15:23
15:34,15:38
15:49,15:53
16:04,16:08
16:19,16:23
16:34,16:38
16:49,16:53
17:04,17:08
17:19,17:23
17:34,17:38
17:49,17:53
18:04,18:08
18:19,18:23
18:34,18:38
18:49,18:53
19:04,19:08
19:19,19:23
19:34,19:38
19:49,19:53
20:04,20:08
20:19,20:23
20:34,20:38
20:54,20:58
21:14,21:18
21:34,21:38
21:54,21:58
22:19,22:23
22:44,22:48
23:09,23:13
23:34,23:38
