departure,arrival
06:50,07:05
07:15,07:30
07:40,07:55
08:00,08:15
08:20,08:35
08:40,08:55
09:00,09:15
09:20,09:35
09:40,09:55
10:00,10:15
10:20,10:35
10:40,10:55
11:00,11:15
11:15,11:30
11:30,11:45
11:45,12:00
12:00,12:15
12:15,12:30
12:30,12:45
12:45,13:00
13:00,13:15
13:15,13:30
13:30,13:45
13:45,14:00
14:00,14:15
14:15,14:30
14:30,14:45
14:45,15:00
15:00,15:15
15:15,15:30
15:30,15:45
15:45,16:00
16:00,16:15
16:15,16:30
16:30,16:45
16:45,17:00
17:00,17:15
17:15,17:30
17:30,17:45
17:45,18:00
18:00,18:15
18:15,18:30
18:30,18:45
18:45,19:00
19:00,19:15
19:15,19:30
19:30,19:45
19:45,20:00
20:00,20:15
20:15,20:30
20:30,20:45
20:50,21:05
21:10,21:25
21:30,21:45
21:50,22:05
22:15,22:30
22:40,22:55
23:05,23:20
23:30,23:45
