departure,arrival
11:08,11:20
11:38,11:50
12:08,12:20
12:38,12:50
13:08,13:20
13:38,13:50
14:01,14:13
14:24,14:36
14:47,14:59
15:10,15:22
15:33,15:45
15:56,16:08
16:19,16:31
16:42,16:54
17:05,17:17
17:28,17:40
17:51,18:03
18:14,18:26
18:37,18:49
19:00,19:12
19:23,19:35
19:46,19:58
20:09,20:21
20:32,20:44
20:55,21:07
21:23,21:35
21:58,22:10
22:33,22:45
23:08,23:20
23:43,23:55
06:08,06:20
15:33,15:45
15:56,16:08
16:19,16:31
16:42,16:54
17:05,17:17
17:28,17:40
17:51,18:03
18:14,18:26
18:37,18:49
19:00,19:12
19:23,19:35
19:46,19:58
20:09,20:21
20:32,20:44
20:55,21:07
21:23,21:35
21:58,22:10
22:33,22:45
23:08,23:20
23:43,23:55
06:08,06:20
06:38,06:50
07:08,07:20
07:38,07:50
08:08,08:20
08:38,08:50
09:08,09:20
09:38,09:50
10:08,10:20
10:38,10:50
11:08,11:20
11:38,11:50
12:08,12:20
12:38,12:50
13:08,13:20
13:38,13:50
14:01,14:13
14:24,14:36
14:47,14:59
15:10,15:22
15:33,15:45
15:56,16:08
16:19,16:31
06:38,06:50
07:08,07:20
07:38,07:50
08:08,08:20
08:38,08:50
09:08,09:20
09:38,09:50
10:08,10:20
10:38,10:50
11:08,11:20
11:38,11:50
12:08,12:20
12:38,12:50
13:08,13:20
13:38,13:50
14:01,14:13
14:24,14:36
14:47,14:59
15:10,15:22
16:42,16:54
17:05,17:17
17:28,17:40
17:51,18:03
18:14,18:26
18:37,18:49
19:00,19:12
19:23,19:35
19:46,19:58
20:09,20:21
20:32,20:44
20:55,21:07
21:23,21:35
21:58,22:10
22:33,22:45
23:08,23:20
23:43,23:55
06:08,06:20
06:38,06:50
07:08,07:20
07:38,07:50
08:08,08:20
08:38,08:50
09:08,09:20
09:38,09:50
10:08,10:20
10:38,10:50
