departure,arrival
06:50,07:40
07:20,08:10
07:50,08:40
08:20,09:10
08:50,09:40
09:20,10:10
09:50,10:40
10:20,11:10
10:50,11:40
11:20,12:10
11:50,12:40
12:20,13:10
12:50,13:40
13:20,14:10
13:50,14:40
14:20,15:10
14:50,15:40
15:13,16:03
15:36,16:26
15:59,16:49
16:22,17:12
16:45,17:35
17:08,17:58
17:31,18:21
17:54,18:44
18:17,19:07
18:40,19:30
19:03,19:53
19:26,20:16
19:49,20:39
20:12,21:02
20:35,21:25
20:58,21:48
21:21,22:11
21:44,22:34
22:07,22:57
22:35,23:25
23:05,23:55
06:50,07:42
07:20,08:12
07:50,08:42
08:20,09:12
08:50,09:42
09:20,10:12
09:50,10:42
10:20,11:12
10:50,11:42
11:20,12:12
11:50,12:42
12:20,13:12
12:50,13:42
13:20,14:12
13:50,14:42
14:20,15:12
14:50,15:42
15:13,16:05
15:36,16:28
15:59,16:51
16:22,17:14
16:45,17:37
17:08,18:00
17:31,18:23
17:54,18:46
18:17,19:09
18:40,19:32
19:03,19:55
19:26,20:18
19:49,20:41
20:12,21:04
20:35,21:27
20:58,21:50
21:21,22:13
21:44,22:36
22:07,22:59
22:35,23:27
23:05,23:57
