departure,arrival
06:35,06:58
07:00,07:23
07:25,07:48
07:45,08:08
08:05,08:28
08:25,08:48
08:45,09:08
09:05,09:28
09:25,09:48
09:45,10:08
10:05,10:28
10:25,10:48
10:45,11:08
11:00,11:23
11:15,11:38
11:30,11:53
11:45,12:08
12:00,12:23
12:15,12:38
12:30,12:53
12:45,13:08
13:00,13:23
13:15,13:38
13:30,13:53
13:45,14:08
14:00,14:23
14:15,14:38
14:30,14:53
14:45,15:08
15:00,15:23
15:15,15:38
15:30,15:53
15:45,16:08
16:00,16:23
16:15,16:38
16:30,16:53
16:45,17:08
17:00,17:23
17:15,17:38
17:30,17:53
17:45,18:08
18:00,18:23
18:15,18:38
18:30,18:53
18:45,19:08
19:00,19:23
19:15,19:38
19:30,19:53
19:45,20:08
20:00,20:23
20:15,20:38
20:35,20:58
20:55,21:18
21:15,21:38
21:35,21:58
22:00,22:23
22:25,22:48
22:50,23:13
23:15,23:38
