departure,arrival
06:35,06:56
07:00,07:21
07:25,07:46
07:45,08:06
08:05,08:26
08:25,08:46
08:45,09:06
09:05,09:26
09:25,09:46
09:45,10:06
10:05,10:26
10:25,10:46
10:45,11:06
11:00,11:21
11:15,11:36
11:30,11:51
11:45,12:06
12:00,12:21
12:15,12:36
12:30,12:51
12:45,13:06
13:00,13:21
13:15,13:36
13:30,13:51
13:45,14:06
14:00,14:21
14:15,14:36
14:30,14:51
14:45,15:06
15:00,15:21
15:15,15:36
15:30,15:51
15:45,16:06
16:00,16:21
16:15,16:36
16:30,16:51
16:45,17:06
17:00,17:21
17:15,17:36
17:30,17:51
17:45,18:06
18:00,18:21
18:15,18:36
18:30,18:51
18:45,19:06
19:00,19:21
19:15,19:36
19:30,19:51
19:45,20:06
20:00,20:21
20:15,20:36
20:35,20:56
20:55,21:16
21:15,21:36
21:35,21:56
22:00,22:21
22:25,22:46
22:50,23:11
23:15,23:36
