departure,arrival
06:14,06:22
06:20,06:28
06:26,06:34
06:32,06:40
06:44,06:52
06:50,06:58
06:56,07:04
07:02,07:10
07:14,07:22
07:20,07:28
07:26,07:34
07:32,07:40
07:44,07:52
07:50,07:58
07:56,08:04
08:02,08:10
08:14,08:22
08:20,08:28
08:26,08:34
08:32,08:40
08:44,08:52
08:50,08:58
08:56,09:04
09:02,09:10
09:14,09:22
09:20,09:28
09:26,09:34
09:32,09:40
09:44,09:52
09:50,09:58
09:56,10:04
10:02,10:10
10:14,10:22
10:20,10:28
10:26,10:34
10:32,10:40
10:44,10:52
10:50,10:58
10:56,11:04
11:02,11:10
11:14,11:22
11:20,11:28
11:26,11:34
11:32,11:40
11:44,11:52
11:50,11:58
11:56,12:04
12:02,12:10
12:14,12:22
12:20,12:28
12:26,12:34
12:32,12:40
12:44,12:52
12:50,12:58
12:56,13:04
13:02,13:10
13:14,13:22
13:20,13:28
13:26,13:34
13:32,13:40
13:44,13:52
13:50,13:58
13:56,14:04
14:02,14:10
14:07,14:15
14:13,14:21
14:19,14:27
14:25,14:33
14:30,14:38
06:14,06:22
06:20,06:28
06:44,06:52
06:50,06:58
07:14,07:22
07:20,07:28
07:44,07:52
07:50,07:58
08:14,08:22
08:20,08:28
08:44,08:52
08:50,08:58
09:14,09:22
09:20,09:28
09:44,09:52
09:50,09:58
10:14,10:22
10:20,10:28
10:44,10:52
10:50,10:58
11:14,11:22
11:20,11:28
11:44,11:52
11:50,11:58
12:14,12:22
12:20,12:28
14:36,14:44
14:42,14:50
14:48,14:56
14:53,15:01
14:59,15:07
15:05,15:13
15:11,15:19
15:16,15:24
15:22,15:30
15:28,15:36
15:34,15:42
15:39,15:47
15:45,15:53
15:51,15:59
15:57,16:05
16:02,16:10
16:08,16:16
16:14,16:22
16:20,16:28
16:25,16:33
16:31,16:39
16:37,16:45
16:43,16:51
16:48,16:56
06:14,06:22
06:20,06:28
06:26,06:34
06:32,06:40
06:44,06:52
06:50,06:58
06:56,07:04
07:02,07:10
07:14,07:22
07:20,07:28
07:26,07:34
16:54,17:02
17:00,17:08
17:06,17:14
17:11,17:19
17:17,17:25
17:23,17:31
17:29,17:37
17:34,17:42
17:40,17:48
17:46,17:54
17:52,18:00
17:57,18:05
18:03,18:11
18:09,18:17
18:15,18:23
18:20,18:28
18:26,18:34
18:32,18:40
18:38,18:46
18:43,18:51
18:49,18:57
18:55,19:03
19:01,19:09
19:06,19:14
19:12,19:20
19:18,19:26
07:32,07:40
07:44,07:52
07:50,07:58
07:56,08:04
08:02,08:10
08:14,08:22
08:20,08:28
08:26,08:34
08:32,08:40
08:44,08:52
08:50,08:58
08:56,09:04
09:02,09:10
09:14,09:22
09:20,09:28
09:26,09:34
09:32,09:40
09:44,09:52
09:50,09:58
09:56,10:04
10:02,10:10
10:14,10:22
12:44,12:52
12:50,12:58
13:14,13:22
13:20,13:28
13:44,13:52
13:50,13:58
14:07,14:15
14:13,14:21
14:30,14:38
14:36,14:44
14:53,15:01
14:59,15:07
15:16,15:24
15:22,15:30
15:39,15:47
15:45,15:53
16:02,16:10
16:08,16:16
16:25,16:33
16:31,16:39
16:48,16:56
16:54,17:02
17:11,17:19
17:17,17:25
17:34,17:42
17:40,17:48
17:57,18:05
18:03,18:11
18:20,18:28
18:26,18:34
18:43,18:51
18:49,18:57
19:06,19:14
19:12,19:20
19:29,19:37
19:35,19:43
19:52,20:00
19:58,20:06
20:15,20:23
20:21,20:29
20:38,20:46
20:44,20:52
21:01,21:09
21:07,21:15
21:29,21:37
21:35,21:43
22:04,22:12
22:10,22:18
22:39,22:47
22:45,22:53
23:14,23:22
23:20,23:28
