departure,arrival
06:05,06:35
06:35,07:05
07:05,07:35
07:35,08:05
08:05,08:35
08:35,09:05
09:05,09:35
09:35,10:05
10:05,10:35
10:35,11:05
11:05,11:35
11:35,12:05
12:05,12:35
12:35,13:05
13:05,13:35
13:35,14:05
13:58,14:28
14:21,14:51
14:44,15:14
15:07,15:37
15:30,16:00
15:53,16:23
16:16,16:46
16:39,17:09
17:02,17:32
17:25,17:55
17:48,18:18
18:11,18:41
18:34,19:04
18:57,19:27
19:20,19:50
19:43,20:13
20:06,20:36
20:29,20:59
20:52,21:22
21:20,21:50
21:55,22:25
22:30,23:00
23:05,23:35
23:40,00:10
06:05,06:35
06:35,07:05
07:05,07:35
07:35,08:05
08:05,08:35
08:35,09:05
09:05,09:35
09:35,10:05
10:05,10:35
10:35,11:05
11:05,11:35
11:35,12:05
12:05,12:35
12:35,13:05
13:05,13:35
13:35,14:05
13:58,14:28
14:21,14:51
14:44,15:14
15:07,15:37
15:30,16:00
15:53,16:23
16:16,16:46
16:39,17:09
17:02,17:32
17:25,17:55
17:48,18:18
18:11,18:41
18:34,19:04
18:57,19:27
19:20,19:50
19:43,20:13
20:06,20:36
20:29,20:59
20:52,21:22
21:20,21:50
21:55,22:25
22:30,23:00
23:05,23:35
23:40,00:10
06:05,06:35
06:35,07:05
07:05,07:35
07:35,08:05
08:05,08:35
08:35,09:05
09:05,09:35
09:35,10:05
10:05,10:35
10:35,11:05
11:05,11:35
11:35,12:05
20:52,21:22
21:20,21:50
21:55,22:25
22:30,23:00
23:05,23:35
23:40,00:10
12:05,12:35
12:35,13:05
13:05,13:35
13:35,14:05
13:58,14:28
14:21,14:51
14:44,15:14
15:07,15:37
15:30,16:00
15:53,16:23
16:16,16:46
16:39,17:09
17:02,17:32
17:25,17:55
17:48,18:18
18:11,18:41
18:34,19:04
18:57,19:27
19:20,19:50
19:43,20:13
20:06,20:36
20:29,20:59
