departure,arrival
18:13,18:23
18:16,18:26
18:18,18:28
18:22,18:32
18:24,18:34
18:28,18:38
18:30,18:40
18:34,18:44
18:35,18:45
18:36,18:46
18:39,18:49
18:41,18:51
18:45,18:55
18:47,18:57
18:51,19:01
18:53,19:03
18:57,19:07
18:58,19:08
18:59,19:09
19:02,19:12
19:04,19:14
19:08,19:18
19:10,19:20
19:14,19:24
19:16,19:26
19:20,19:30
20:25,20:35
20:29,20:39
20:30,20:40
20:31,20:41
20:34,20:44
20:36,20:46
20:40,20:50
20:42,20:52
20:46,20:56
20:48,20:58
20:52,21:02
20:53,21:03
20:54,21:04
20:57,21:07
20:59,21:09
21:03,21:13
21:05,21:15
21:09,21:19
21:11,21:21
21:15,21:25
21:16,21:26
21:17,21:27
21:20,21:30
21:22,21:32
21:26,21:36
21:28,21:38
21:32,21:42
21:34,21:44
21:38,21:48
21:40,21:50
21:44,21:54
21:48,21:58
21:50,22:00
21:54,22:04
21:56,22:06
22:00,22:10
22:02,22:12
22:06,22:16
22:08,22:18
22:19,22:29
22:23,22:33
22:25,22:35
22:29,22:39
22:31,22:41
22:35,22:45
22:37,22:47
22:41,22:51
22:43,22:53
22:54,23:04
22:58,23:08
23:00,23:10
23:04,23:14
23:06,23:16
23:10,23:20
23:12,23:22
23:16,23:26
23:18,23:28
23:29,23:39
23:33,23:43
23:35,23:45
23:39,23:49
23:41,23:51
23:45,23:55
23:47,23:57
23:51,00:01
23:53,00:03
00:04,00:14
00:08,00:18
06:29,06:39
06:33,06:43
06:35,06:45
06:39,06:49
06:41,06:51
06:45,06:55
06:47,06:57
06:51,07:01
06:53,07:03
06:57,07:07
06:59,07:09
07:03,07:13
07:05,07:15
07:09,07:19
07:11,07:21
07:15,07:25
07:17,07:27
07:21,07:31
07:23,07:33
00:10,00:20
00:14,00:24
00:16,00:26
00:20,00:30
00:22,00:32
00:26,00:36
00:28,00:38
19:21,19:31
19:22,19:32
19:25,19:35
19:27,19:37
19:31,19:41
19:33,19:43
19:37,19:47
19:39,19:49
19:43,19:53
19:44,19:54
19:45,19:55
19:48,19:58
19:50,20:00
19:54,20:04
19:56,20:06
20:00,20:10
20:02,20:12
20:06,20:16
20:07,20:17
20:08,20:18
20:11,20:21
20:13,20:23
20:17,20:27
20:19,20:29
20:23,20:33
20:25,20:35
20:29,20:39
20:30,20:40
20:31,20:41
06:29,06:39
06:33,06:43
06:35,06:45
06:39,06:49
06:41,06:51
06:45,06:55
20:34,20:44
20:36,20:46
20:40,20:50
20:42,20:52
20:46,20:56
20:48,20:58
20:52,21:02
20:53,21:03
20:54,21:04
20:57,21:07
20:59,21:09
21:03,21:13
21:05,21:15
21:09,21:19
21:11,21:21
21:15,21:25
21:16,21:26
21:17,21:27
21:20,21:30
21:22,21:32
21:26,21:36
21:28,21:38
21:32,21:42
21:34,21:44
21:38,21:48
21:40,21:50
07:27,07:37
07:29,07:39
07:33,07:43
07:35,07:45
07:39,07:49
07:41,07:51
07:45,07:55
07:47,07:57
07:51,08:01
07:53,08:03
07:57,08:07
07:59,08:09
08:03,08:13
08:05,08:15
08:09,08:19
08:11,08:21
08:15,08:25
08:17,08:27
08:21,08:31
08:23,08:33
08:27,08:37
08:29,08:39
08:33,08:43
08:35,08:45
08:39,08:49
08:41,08:51
08:45,08:55
08:47,08:57
08:51,09:01
