departure,arrival
06:46,07:05
07:11,07:30
07:36,07:55
07:56,08:15
08:16,08:35
08:36,08:55
08:56,09:15
09:16,09:35
09:36,09:55
09:56,10:15
10:16,10:35
10:36,10:55
10:56,11:15
11:11,11:30
11:26,11:45
11:41,12:00
11:56,12:15
12:11,12:30
12:26,12:45
12:41,13:00
12:56,13:15
13:11,13:30
13:26,13:45
13:41,14:00
13:56,14:15
14:11,14:30
14:26,14:45
14:41,15:00
14:56,15:15
15:11,15:30
15:26,15:45
15:41,16:00
15:56,16:15
16:11,16:30
16:26,16:45
16:41,17:00
16:56,17:15
17:11,17:30
17:26,17:45
17:41,18:00
17:56,18:15
18:11,18:30
18:26,18:45
18:41,19:00
18:56,19:15
19:11,19:30
19:26,19:45
19:41,20:00
19:56,20:15
20:11,20:30
20:26,20:45
20:46,21:05
21:06,21:25
21:26,21:45
21:46,22:05
22:11,22:30
22:36,22:55
23:01,23:20
23:26,23:45
