departure,arrival
06:09,06:18
06:39,06:48
07:09,07:18
07:39,07:48
08:09,08:18
08:39,08:48
09:09,09:18
09:39,09:48
10:09,10:18
10:39,10:48
11:09,11:18
11:39,11:48
12:09,12:18
12:39,12:48
13:09,13:18
13:39,13:48
14:02,14:11
14:25,14:34
14:48,14:57
15:11,15:20
15:34,15:43
15:57,16:06
16:20,16:29
16:43,16:52
17:06,17:15
17:29,17:38
17:52,18:01
18:15,18:24
18:38,18:47
19:01,19:10
19:24,19:33
19:47,19:56
20:10,20:19
20:33,20:42
20:56,21:05
21:24,21:33
21:59,22:08
22:34,22:43
23:09,23:18
23:44,23:53
06:09,06:18
06:39,06:48
07:09,07:18
07:39,07:48
08:09,08:18
08:39,08:48
09:09,09:18
09:39,09:48
10:09,10:18
10:39,10:48
11:09,11:18
11:39,11:48
12:09,12:18
12:39,12:48
13:09,13:18
13:39,13:48
14:02,14:11
14:25,14:34
14:48,14:57
15:11,15:20
15:34,15:43
15:57,16:06
16:20,16:29
16:43,16:52
17:06,17:15
17:29,17:38
17:52,18:01
18:15,18:24
18:38,18:47
19:01,19:10
19:24,19:33
19:47,19:56
20:10,20:19
20:33,20:42
20:56,21:05
21:24,21:33
21:59,22:08
22:34,22:43
23:09,23:18
23:44,23:53
06:09,06:18
06:39,06:48
07:09,07:18
07:39,07:48
08:09,08:18
08:39,08:48
09:09,09:18
09:39,09:48
10:09,10:18
10:39,10:48
11:09,11:18
11:39,11:48
12:09,12:18
12:39,12:48
13:09,13:18
13:39,13:48
14:02,14:11
14:25,14:34
14:48,14:57
15:11,15:20
15:34,15:43
15:57,16:06
16:20,16:29
16:43,16:52
17:06,17:15
17:29,17:38
17:52,18:01
18:15,18:24
18:38,18:47
19:01,19:10
19:24,19:33
19:47,19:56
20:10,20:19
20:33,20:42
20:56,21:05
21:24,21:33
21:59,22:08
22:34,22:43
23:09,23:18
23:44,23:53
