departure,arrival
06:02,06:22
06:32,06:52
07:02,07:22
07:32,07:52
08:02,08:22
08:32,08:52
06:02,06:22
06:32,06:52
07:02,07:22
07:32,07:52
08:02,08:22
08:32,08:52
09:02,09:22
09:32,09:52
10:02,10:22
10:32,10:52
11:02,11:22
11:32,11:52
12:02,12:22
12:32,12:52
13:02,13:22
13:32,13:52
13:55,14:15
14:18,14:38
14:41,15:01
09:02,09:22
09:32,09:52
10:02,10:22
10:32,10:52
11:02,11:22
11:32,11:52
12:02,12:22
12:32,12:52
13:02,13:22
13:32,13:52
13:55,14:15
14:18,14:38
14:41,15:01
15:04,15:24
15:27,15:47
15:50,16:10
16:13,16:33
16:36,16:56
16:59,17:19
17:22,17:42
17:45,18:05
18:08,18:28
18:31,18:51
18:54,19:14
15:04,15:24
15:27,15:47
15:50,16:10
16:13,16:33
16:36,16:56
16:59,17:19
17:22,17:42
17:45,18:05
18:08,18:28
18:31,18:51
18:54,19:14
19:17,19:37
19:40,20:00
20:03,20:23
20:26,20:46
20:49,21:09
21:17,21:37
21:52,22:12
22:27,22:47
23:02,23:22
23:37,23:57
19:17,19:37
19:40,20:00
20:03,20:23
20:26,20:46
20:49,21:09
21:17,21:37
21:52,22:12
22:27,22:47
23:02,23:22
23:37,23:57
06:02,06:22
06:32,06:52
07:02,07:22
07:32,07:52
08:02,08:22
08:32,08:52
09:02,09:22
09:32,09:52
10:02,10:22
10:32,10:52
11:02,11:22
11:32,11:52
12:02,12:22
12:32,12:52
13:02,13:22
13:32,13:52
13:55,14:15
14:18,14:38
14:41,15:01
15:04,15:24
15:27,15:47
15:50,16:10
16:13,16:33
16:36,16:56
16:59,17:19
17:22,17:42
17:45,18:05
18:08,18:28
18:31,18:51
18:54,19:14
19:17,19:37
19:40,20:00
20:03,20:23
20:26,20:46
20:49,21:09
21:17,21:37
21:52,22:12
22:27,22:47
23:02,23:22
23:37,23:57
