departure,arrival
06:05,06:16
06:35,06:46
07:05,07:16
07:35,07:46
08:05,08:16
08:35,08:46
09:05,09:16
06:05,06:16
06:35,06:46
07:05,07:16
07:35,07:46
08:05,08:16
08:35,08:46
09:05,09:16
09:35,09:46
10:05,10:16
10:35,10:46
11:05,11:16
11:35,11:46
12:05,12:16
12:35,12:46
13:05,13:16
13:35,13:46
13:58,14:09
14:21,14:32
14:44,14:55
15:07,15:18
15:30,15:41
15:53,16:04
16:16,16:27
16:39,16:50
17:02,17:13
17:25,17:36
17:48,17:59
18:11,18:22
18:34,18:45
09:35,09:46
10:05,10:16
10:35,10:46
11:05,11:16
11:35,11:46
12:05,12:16
12:35,12:46
13:05,13:16
13:35,13:46
13:58,14:09
14:21,14:32
14:44,14:55
15:07,15:18
15:30,15:41
15:53,16:04
16:16,16:27
16:39,16:50
17:02,17:13
17:25,17:36
17:48,17:59
18:11,18:22
18:34,18:45
18:57,19:08
19:20,19:31
19:43,19:54
20:06,20:17
20:29,20:40
20:52,21:03
21:20,21:31
21:55,22:06
22:30,22:41
23:05,23:16
23:40,23:51
18:57,19:08
19:20,19:31
19:43,19:54
20:06,20:17
20:29,20:40
20:52,21:03
21:20,21:31
21:55,22:06
22:30,22:41
23:05,23:16
23:40,23:51
06:05,06:10
06:35,06:40
07:05,07:10
07:35,07:40
08:05,08:10
08:35,08:40
09:05,09:10
09:35,09:40
10:05,10:10
10:35,10:40
11:05,11:10
11:35,11:40
12:05,12:10
12:35,12:40
13:05,13:10
13:35,13:40
13:58,14:03
14:21,14:26
14:44,14:49
15:07,15:12
15:30,15:35
15:53,15:58
16:16,16:21
16:39,16:44
17:02,17:07
17:25,17:30
17:48,17:53
18:11,18:16
18:34,18:39
18:57,19:02
19:20,19:25
19:43,19:48
20:06,20:11
20:29,20:34
20:52,20:57
21:20,21:25
21:55,22:00
22:30,22:35
23:05,23:10
23:40,23:45
06:05,06:10
06:35,06:40
07:05,07:10
07:35,07:40
08:05,08:10
08:35,08:40
09:05,09:10
09:35,09:40
10:05,10:10
10:35,10:40
11:05,11:10
11:35,11:40
12:05,12:10
12:35,12:40
13:05,13:10
13:35,13:40
13:58,14:03
14:21,14:26
14:44,14:49
15:07,15:12
15:30,15:35
15:53,15:58
16:16,16:21
16:39,16:44
17:02,17:07
17:25,17:30
17:48,17:53
18:11,18:16
18:34,18:39
18:57,19:02
19:20,19:25
19:43,19:48
20:06,20:11
20:29,20:34
20:52,20:57
21:20,21:25
21:55,22:00
22:30,22:35
23:05,23:10
23:40,23:45
06:05,06:10
06:35,06:40
07:05,07:10
07:35,07:40
08:05,08:10
08:35,08:40
09:05,09:10
09:35,09:40
10:05,10:10
10:35,10:40
11:05,11:10
11:35,11:40
12:05,12:10
12:35,12:40
13:05,13:10
13:35,13:40
13:58,14:03
14:21,14:26
14:44,14:49
15:07,15:12
15:30,15:35
15:53,15:58
16:16,16:21
16:39,16:44
17:02,17:07
17:25,17:30
17:48,17:53
18:11,18:16
18:34,18:39
18:57,19:02
19:20,19:25
19:43,19:48
20:06,20:11
20:29,20:34
06:05,06:16
06:35,06:46
07:05,07:16
07:35,07:46
08:05,08:16
08:35,08:46
09:05,09:16
09:35,09:46
10:05,10:16
10:35,10:46
11:05,11:16
11:35,11:46
12:05,12:16
12:35,12:46
13:05,13:16
13:35,13:46
13:58,14:09
14:21,14:32
14:44,14:55
15:07,15:18
15:30,15:41
15:53,16:04
16:16,16:27
16:39,16:50
17:02,17:13
17:25,17:36
17:48,17:59
18:11,18:22
18:34,18:45
18:57,19:08
19:20,19:31
19:43,19:54
20:06,20:17
20:29,20:40
20:52,21:03
21:20,21:31
21:55,22:06
22:30,22:41
23:05,23:16
23:40,23:51
20:52,20:57
21:20,21:25
21:55,22:00
22:30,22:35
23:05,23:10
23:40,23:45
