departure,arrival
14:25,14:37
14:30,14:42
14:36,14:48
14:42,14:54
14:48,15:00
14:53,15:05
14:59,15:11
15:05,15:17
15:11,15:23
15:16,15:28
15:22,15:34
15:28,15:40
15:34,15:46
15:39,15:51
15:45,15:57
15:51,16:03
15:57,16:09
16:02,16:14
16:08,16:20
16:14,16:26
16:20,16:32
16:25,16:37
16:31,16:43
16:37,16:49
16:43,16:55
16:48,17:00
16:54,17:06
17:00,17:12
17:06,17:18
17:11,17:23
17:17,17:29
17:23,17:35
17:29,17:41
17:34,17:46
17:40,17:52
17:46,17:58
17:52,18:04
17:57,18:09
18:03,18:15
18:09,18:21
18:15,18:27
18:20,18:32
18:26,18:38
18:32,18:44
18:38,18:50
18:43,18:55
18:49,19:01
18:55,19:07
19:01,19:13
06:14,06:26
06:20,06:32
06:26,06:38
06:32,06:44
06:44,06:56
06:50,07:02
06:56,07:08
07:02,07:14
07:14,07:26
07:20,07:32
07:26,07:38
07:32,07:44
07:44,07:56
07:50,08:02
07:56,08:08
08:02,08:14
08:14,08:26
08:20,08:32
08:26,08:38
08:32,08:44
08:44,08:56
08:50,09:02
08:56,09:08
09:02,09:14
09:14,09:26
19:06,19:18
19:12,19:24
19:18,19:30
19:24,19:36
19:29,19:41
19:35,19:47
19:41,19:53
19:47,19:59
19:52,20:04
19:58,20:10
20:04,20:16
20:10,20:22
20:15,20:27
20:21,20:33
20:27,20:39
20:33,20:45
20:38,20:50
20:44,20:56
20:50,21:02
09:20,09:32
09:26,09:38
09:32,09:44
09:44,09:56
09:50,10:02
09:56,10:08
10:02,10:14
10:14,10:26
10:20,10:32
10:26,10:38
10:32,10:44
10:44,10:56
10:50,11:02
10:56,11:08
11:02,11:14
11:14,11:26
11:20,11:32
11:26,11:38
11:32,11:44
11:44,11:56
11:50,12:02
11:56,12:08
12:02,12:14
12:14,12:26
20:56,21:08
21:01,21:13
21:07,21:19
21:13,21:25
21:19,21:31
21:29,21:41
21:35,21:47
21:41,21:53
21:47,21:59
22:04,22:16
22:10,22:22
22:16,22:28
22:22,22:34
22:39,22:51
22:45,22:57
22:51,23:03
22:57,23:09
23:14,23:26
23:20,23:32
23:26,23:38
23:32,23:44
12:20,12:32
12:26,12:38
12:32,12:44
12:44,12:56
12:50,13:02
12:56,13:08
13:02,13:14
13:14,13:26
13:20,13:32
13:26,13:38
13:32,13:44
13:44,13:56
13:50,14:02
13:56,14:08
14:02,14:14
14:07,14:19
14:13,14:25
14:19,14:31
14:25,14:37
14:30,14:42
14:36,14:48
14:42,14:54
14:48,15:00
14:53,15:05
23:49,00:01
23:55,00:07
00:01,00:13
00:07,00:19
14:59,15:11
15:05,15:17
15:11,15:23
15:16,15:28
15:22,15:34
15:28,15:40
15:34,15:46
15:39,15:51
15:45,15:57
15:51,16:03
15:57,16:09
16:02,16:14
16:08,16:20
16:14,16:26
16:20,16:32
16:25,16:37
16:31,16:43
16:37,16:49
16:43,16:55
16:48,17:00
16:54,17:06
17:00,17:12
17:06,17:18
17:11,17:23
17:17,17:29
17:23,17:35
17:29,17:41
17:34,17:46
17:40,17:52
17:46,17:58
17:52,18:04
17:57,18:09
18:03,18:15
18:09,18:21
18:15,18:27
18:20,18:32
18:26,18:38
18:32,18:44
18:38,18:50
18:43,18:55
18:49,19:01
18:55,19:07
19:01,19:13
19:06,19:18
19:12,19:24
19:18,19:30
06:14,06:26
06:20,06:32
06:26,06:38
06:32,06:44
06:44,06:56
06:50,07:02
06:56,07:08
07:02,07:14
07:14,07:26
07:20,07:32
07:26,07:38
07:32,07:44
07:44,07:56
19:24,19:36
19:29,19:41
19:35,19:47
19:41,19:53
19:47,19:59
19:52,20:04
19:58,20:10
20:04,20:16
20:10,20:22
20:15,20:27
20:21,20:33
20:27,20:39
20:33,20:45
20:38,20:50
20:44,20:56
20:50,21:02
20:56,21:08
21:01,21:13
21:07,21:19
21:13,21:25
21:19,21:31
21:29,21:41
21:35,21:47
21:41,21:53
21:47,21:59
22:04,22:16
22:10,22:22
22:16,22:28
22:22,22:34
22:39,22:51
22:45,22:57
22:51,23:03
22:57,23:09
23:14,23:26
23:20,23:32
23:26,23:38
23:32,23:44
23:49,00:01
23:55,00:07
00:01,00:13
00:07,00:19
06:14,06:26
06:20,06:32
06:44,06:56
06:50,07:02
07:14,07:26
07:20,07:32
07:44,07:56
07:50,08:02
08:14,08:26
08:20,08:32
08:44,08:56
08:50,09:02
09:14,09:26
09:20,09:32
09:44,09:56
09:50,10:02
10:14,10:26
10:20,10:32
10:44,10:56
10:50,11:02
11:14,11:26
11:20,11:32
11:44,11:56
07:50,08:02
07:56,08:08
08:02,08:14
08:14,08:26
08:20,08:32
08:26,08:38
08:32,08:44
08:44,08:56
08:50,09:02
08:56,09:08
09:02,09:14
09:14,09:26
09:20,09:32
09:26,09:38
09:32,09:44
09:44,09:56
09:50,10:02
09:56,10:08
10:02,10:14
10:14,10:26
10:20,10:32
10:26,10:38
10:32,10:44
10:44,10:56
10:50,11:02
10:56,11:08
11:02,11:14
11:14,11:26
11:20,11:32
11:26,11:38
11:32,11:44
11:44,11:56
11:50,12:02
11:56,12:08
12:02,12:14
12:14,12:26
12:20,12:32
12:26,12:38
12:32,12:44
12:44,12:56
12:50,13:02
12:56,13:08
13:02,13:14
13:14,13:26
13:20,13:32
13:26,13:38
13:32,13:44
13:44,13:56
13:50,14:02
13:56,14:08
14:02,14:14
14:07,14:19
14:13,14:25
14:19,14:31
11:50,12:02
12:14,12:26
12:20,12:32
12:44,12:56
12:50,13:02
13:14,13:26
13:20,13:32
13:44,13:56
13:50,14:02
14:07,14:19
14:13,14:25
14:30,14:42
14:36,14:48
14:53,15:05
14:59,15:11
15:16,15:28
15:22,15:34
15:39,15:51
15:45,15:57
16:02,16:14
16:08,16:20
16:25,16:37
16:31,16:43
16:48,17:00
16:54,17:06
17:11,17:23
17:17,17:29
17:34,17:46
17:40,17:52
17:57,18:09
18:03,18:15
18:20,18:32
18:26,18:38
18:43,18:55
18:49,19:01
19:06,19:18
19:12,19:24
19:29,19:41
19:35,19:47
19:52,20:04
19:58,20:10
20:15,20:27
20:21,20:33
20:38,20:50
20:44,20:56
21:01,21:13
21:07,21:19
21:29,21:41
21:35,21:47
22:04,22:16
22:10,22:22
22:39,22:51
22:45,22:57
23:14,23:26
23:20,23:32
23:49,00:01
23:55,00:07
