departure,arrival
07:32,07:40
08:02,08:10
08:32,08:40
09:02,09:10
09:32,09:40
10:02,10:10
10:32,10:40
11:02,11:10
11:32,11:40
12:02,12:10
12:32,12:40
13:02,13:10
13:32,13:40
14:02,14:10
14:32,14:40
15:02,15:10
15:32,15:40
15:55,16:03
16:18,16:26
16:41,16:49
17:04,17:12
17:27,17:35
17:50,17:58
18:13,18:21
18:36,18:44
18:59,19:07
19:22,19:30
19:45,19:53
20:08,20:16
20:31,20:39
20:54,21:02
21:17,21:25
21:40,21:48
22:03,22:11
22:26,22:34
22:49,22:57
23:17,23:25
23:47,23:55
07:32,07:42
08:02,08:12
08:32,08:42
09:02,09:12
09:32,09:42
10:02,10:12
10:32,10:42
11:02,11:12
11:32,11:42
12:02,12:12
12:32,12:42
13:02,13:12
13:32,13:42
14:02,14:12
14:32,14:42
15:02,15:12
15:32,15:42
15:55,16:05
16:18,16:28
16:41,16:51
17:04,17:14
17:27,17:37
17:50,18:00
18:13,18:23
18:36,18:46
18:59,19:09
19:22,19:32
19:45,19:55
20:08,20:18
20:31,20:41
20:54,21:04
21:17,21:27
21:40,21:50
22:03,22:13
22:26,22:36
22:49,22:59
23:17,23:27
23:47,23:57
