departure,arrival
06:44,06:48
07:09,07:13
07:34,07:38
07:54,07:58
08:14,08:18
08:34,08:38
08:54,08:58
09:14,09:18
09:34,09:38
09:54,09:58
10:14,10:18
10:34,10:38
10:54,10:58
11:09,11:13
11:24,11:28
11:39,11:43
11:54,11:58
12:09,12:13
12:24,12:28
12:39,12:43
12:54,12:58
13:09,13:13
13:24,13:28
13:39,13:43
13:54,13:58
14:09,14:13
14:24,14:28
14:39,14:43
14:54,14:58
15:09,15:13
15:24,15:28
15:39,15:43
15:54,15:58
16:09,16:13
16:24,16:28
16:39,16:43
16:54,16:58
17:09,17:13
17:24,17:28
17:39,17:43
17:54,17:58
18:09,18:13
18:24,18:28
18:39,18:43
18:54,18:58
19:09,19:13
19:24,19:28
19:39,19:43
19:54,19:58
20:09,20:13
20:24,20:28
20:44,20:48
21:04,21:08
21:24,21:28
21:44,21:48
22:09,22:13
22:34,22:38
22:59,23:03
23:24,23:28
